state,fips,stname,year,Month,Total_Victims_Killed,Total_Victims_Wounded,Total_Number_Victims,Number_of_Incidents,Treated,total_donation_amount,total_donation_count,republican_donation_amount,republican_donation_count,democrat_donation_amount,democrat_donation_count,rep_minus_dem_amount,rep_minus_dem_count,median_income,white_pct,black_pct,asian_pct,other_race_pct,unemployed_pct,some_college_pct,bachelors_pct,State,Mean_HFR,total_donation_amount_GVP,total_donation_count_GVP
UT,49,Utah,2014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,9,0,0,0,1,1,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,60922,0.8726,0.0114,0.0224,0.0471,0.0496,0.0807,0.2076,Utah,0.439688686925442,0,0
UT,49,Utah,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,8,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,10,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,62912,0.8716,0.0115,0.023,0.0453,0.0394,0.077,0.2114,Utah,0.439548733548513,0,0
UT,49,Utah,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,7,0,0,0,0,0,1000,1,1000,1,0,0,1000,1,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,8,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,10,0,1,1,1,1,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,11,0,0,0,0,0,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2016,12,0,0,0,1,1,0,0,0,0,0,0,0,0,65977,0.863,0.0107,0.023,0.054,0.0407,0.0814,0.2137,Utah,0.43998564335916,0,0
UT,49,Utah,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,3,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,7,0,1,1,1,1,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,11,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,68358,0.8566,0.0121,0.0244,0.058,0.0356,0.0757,0.2281,Utah,0.448734250399562,0,0
UT,49,Utah,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,3,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,4,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,10,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,71414,0.8567,0.0128,0.024,0.0542,0.0316,0.0796,0.2284,Utah,0.448032841884466,0,0
UT,49,Utah,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,6,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,9,0,0,0,1,1,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,75780,0.8732,0.0115,0.0239,0.0385,0.0316,0.0753,0.2344,Utah,0.448032841884466,0,0
UT,49,Utah,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,2,0,0,0,1,1,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,6,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,9,0,0,0,2,1,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,11,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,74197,0.8514,0.0121,0.0232,0.051,0.0361,0.08,0.2301,Utah,0.448032841884466,0,0
UT,49,Utah,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,9,0,0,0,1,1,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,10,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,11,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2021,12,0,0,0,0,0,0,0,0,0,0,0,0,0,79449,0.7932,0.0108,0.0252,0.0575,0.0347,0.0815,0.2411,Utah,0.448032841884466,0,0
UT,49,Utah,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,3,0,0,0,1,1,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,5,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,9,0,0,0,1,1,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,11,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2022,12,0,0,0,0,0,0,0,0,0,0,0,0,0,89168,0.7923,0.0111,0.0249,0.0623,0.0268,0.0759,0.2473,Utah,0.448032841884466,0,0
UT,49,Utah,2023,1,0,1,1,2,1,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,2,0,0,0,1,1,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,5,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,9,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,4,0,3,3,1,1,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,6,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,9,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,11,0,1,1,1,1,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
UT,49,Utah,2024,12,0,0,0,0,0,0,0,0,0,0,0,0,0,93421,0.7858,0.0112,0.0248,0.0621,0.0332,0.0792,0.2463,Utah,0.448032841884466,0,0
VA,51,Virginia,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46677,0.7233,0.1964,0.0369,0.0196,0.0424,0.2603,0.1789,Virginia,0.360936795921782,0,0
VA,51,Virginia,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,6,0,0,0,0,0,2500,1,2500,1,0,0,2500,1,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,7,0,0,0,0,0,2500,1,2500,1,0,0,2500,1,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
VA,51,Virginia,2001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,2500,1
VA,51,Virginia,2001,10,0,0,0,0,0,50,1,50,1,0,0,50,1,48155,0.7208,0.1963,0.0387,0.0206,0.0431,0.2978,0.1962,Virginia,0.35180851373894,0,0
